연번,시도청,경찰서,관서명,구분,전화번호,주소,위도,경도
711,경기남부청,평택,서정,지구대,031-666-2113,경기도 평택시 서정역로 34,37.0571106816761,127.056154440189
712,경기남부청,평택,팽성,지구대,031-691-8112,경기도 평택시 팽성읍 동서촌로 93,36.9647192016225,127.062620500477
713,경기남부청,평택,진위,파출소,031-668-6112,경기도 평택시 진위면 경기대로 1856,37.1102628322047,127.063569649834
714,경기남부청,평택,서탄,파출소,031-662-9112,경기도 평택시 서탄면 서탄로 280,37.108132025837,127.033887879214
715,경기남부청,평택,포승,파출소,031-682-3112,경기도 평택시 포승읍 서동대로 1150,36.9824111168466,126.882124878104
716,경기남부청,평택,비전,지구대,031-656-7112,경기도 평택시 평택5로 189,,
717,경기남부청,평택,고덕,지구대,031-668-5112,경기도 평택시 고덕면 고덕여염9길 3,,
718,경기남부청,평택,송탄,지구대,031-666-2112,경기도 평택시 탄현로 343,37.0830164627728,127.056592033171
719,경기남부청,평택,안중,파출소,031-681-0112,경기도 평택시 안중읍 현화중앙길 71,36.9850836695819,126.920536399386
720,경기남부청,평택,현덕,파출소,031-681-3113,경기도 평택시 현덕면 안현로 144,,
721,경기남부청,평택,청북,파출소,031-683-5112,경기도 평택시 청북읍 신포길 38,37.0395596123227,126.934324572812
722,경기남부청,평택,오성,파출소,031-681-6115,경기도 평택시 오성면 숙성시장길 71,37.0088810291701,126.985529764943
723,경기남부청,평택,만호,파출소,031-682-1166,경기도 평택시 포승읍 평택항로 170,36.9743756769441,126.843646612857
724,경기남부청,평택,신장,파출소,031-662-1399,경기도 평택시 신서로65,37.0724350979652,127.051250029569
725,경기남부청,평택,용이,파출소,031-652-4112,경기도 평택시 현신4길 8,36.9984893448492,127.139777292
726,경기남부청,오산,오산,지구대,031-8047-8452,경기도 오산시 운암로 11,37.1474244143399,127.075894926597
727,경기남부청,오산,궐동,지구대,031-8047-8462,경기도 오산시 오산로 371,37.1596580556399,127.066180526953
728,경기남부청,오산,중앙,파출소,031-8047-8472,경기도 오산시 오산로 221,37.146824200121,127.068217626192
729,경기남부청,오산,세교,지구대,031-8047-8482,경기도 오산시 세마역로 5,37.1811650647863,127.043955155755
730,경기남부청,화성서부,남양,파출소,031-5183-1602,화성시 남양시장로 47,37.2090827416883,126.814699762105
731,경기남부청,화성서부,발안,지구대,031-5183-1612,화성시 3.1만세로 1095,37.1319342760933,126.90737151339
732,경기남부청,화성서부,봉담,지구대,031-5183-1622,봉담읍 와우로 15번길 17,37.2166006779509,126.970714145399
733,경기남부청,화성서부,매송,파출소,031-5183-1682,화성시 매송면 화성로 2249,37.2499576714757,126.911924851276
734,경기남부청,화성서부,송산,파출소,031-5183-1652,화성시 송산포도로 98,37.2141991148316,126.738148363952
735,경기남부청,화성서부,서신,파출소,031-5183-1642,화성시 서신면 매화1길31,37.1701880600391,126.705572612578
736,경기남부청,화성서부,우정,파출소,031-5183-1632,화성시 우정읍 조암남로 31,37.084155407536,126.818402531087
737,경기남부청,화성서부,팔탄,파출소,031-5183-1662,화성시 팔탄면 서촌길 9,37.1605024112083,126.90313106001
738,경기남부청,화성서부,비봉,파출소,031-5183-1672,화성시 비봉면 양노로 56,37.2362133706172,126.867485861722
739,경기남부청,화성서부,마도,파출소,031-5183-1692,화성시 마도면 석교로 179,37.2061731765324,126.77434523488
740,경기남부청,화성서부,양감,파출소,031-5183-1802,화성시 양감면 은행나무로 263,37.0816329633602,126.944752278941
741,경기남부청,화성동탄,태안,지구대,031-639-1418,경기도 화성시 떡전골로 112-2,37.2083534033531,127.033245910203
742,경기남부청,화성동탄,동탄,지구대,031-639-1428,경기도 화성시 노작로 226-1,37.2074944347862,127.077415456552
743,경기남부청,화성동탄,정남,파출소,031-639-1446,경기도 화성시 정남면 만년로 582,37.1729746923038,126.983975499768
744,경기남부청,화성동탄,안용,파출소,031-639-1456,경기도 화성시 용주로 32번길 4,37.2059127688412,127.013320218036
745,경기남부청,화성동탄,동탄2,지구대,031-639-1438,경기도 화성시 동탄영천로 70,37.2090102009515,127.10388334403
746,경기남부청,화성동탄,반월,파출소,031-369-1466,경기도 화성시 영통로 27번길 25-19 ,37.2308421516177,127.062441778708
747,경기남부청,화성동탄,동탄3,지구대,031-639-1456,경기도 화성시 왕배산길 6,37.1812147977833,127.122567107185
748,경기남부청,용인동부,중앙,지구대,031-260-0401,경기도 용인시 처인구 금령로 18,37.2345792806395,127.198232698364
749,경기남부청,용인동부,구갈,지구대,031-260-0414,경기도 용인시 기흥구 관곡로 41,37.28334064623,127.110504118984
750,경기남부청,용인동부,흥덕,파출소,031-260-0485,경기도 용인시 기흥구 흥덕2로 118번길 1,37.278398363258,127.074379971964
751,경기남부청,용인동부,상갈,파출소,031-260-0425,경기도 용인시 기흥구 중부대로 380,37.2716130981732,127.109216204636
752,경기남부청,용인동부,동백,지구대,031-260-0479,경기도 용인시 기흥구 동백6로 37,37.2775500563619,127.155473867771
753,경기남부청,용인동부,고매,파출소,031-260-0473,경기도 용인시 기흥구 동탄기흥로 715,37.2231895573765,127.099047849636
754,경기남부청,용인동부,동부,파출소,031-260-0418,경기도 용인시 처인구 경안천로 16,37.2346618193313,127.210653362721
755,경기남부청,용인동부,포곡,파출소,031-260-0431,경기도 용인시 처인구 포곡로 278번길 3,37.2793007497982,127.232151498794
756,경기남부청,용인동부,모현,파출소,031-260-0436,경기도 용인시 처인구 모현읍 백옥대로 2372,37.3353094138451,127.249562512224
757,경기남부청,용인동부,양지,파출소,031-260-0442,경기도 용인시 처인구 양지로 165,37.2343313035834,127.286846181463
758,경기남부청,용인동부,백암,파출소,031-260-0449,경기도 용인시 처인구 백암로 201번길 9,37.1644784791343,127.373887571328
759,경기남부청,용인동부,원삼,파출소,031-260-0455,경기도 용인시 처인구 원삼면 고당로 15번길 1,37.1648833030935,127.311206059159
760,경기남부청,용인동부,이동,파출소,031-260-0461,경기도 용인시 처인구 이동읍 경기동로 688,37.1397805621444,127.196491633552
761,경기남부청,용인동부,남사,파출소,031-260-0467,경기도 용인시 처인구 남사면 처인성로 185번길 13,37.1137877048238,127.150011333449
762,경기남부청,용인동부,보라,파출소,031-260-0491,경기도 용인시 기흥구 한보라 1로 42-3,37.2514407559751,127.108717614592
763,경기남부청,용인동부,서천,파출소,031-260-0504,경기도 용인시 기흥구 서천로 117번길 1,37.2376268456312,127.073155341863
764,경기남부청,용인서부,수지,지구대,031-8021-8010,경기도 용인시 수지구 풍덕천로190번길 18,37.3251883530984,127.101961853754
765,경기남부청,용인서부,보정,지구대,031-8021-8020,경기도 용인시 기흥구 보정로 110,37.3195244968153,127.115825925672
766,경기남부청,용인서부,상현,지구대,031-8021-8030,경기도 용인시 수지구 심곡로 7,37.3062323458465,127.075473327091
767,경기남부청,용인서부,구성,파출소,031-8021-8040,경기도 용인시 기흥구 구성로 68,37.2947020298737,127.116957176384
768,경기남부청,용인서부,신봉,파출소,031-8021-8050,경기도 용인시 수지구 수지로 195,37.3186568290798,127.082969260283
769,경기남부청,용인서부,죽전,지구대,031-8021-8060,경기도 용인시 수지구 현암로 22,37.3311585737671,127.111662646405
770,경기남부청,광주,곤지암,파출소,031-790-7461,경기도 광주시 곤지암읍 곤지암천로 267,37.3521035275068,127.339761572349
771,경기남부청,광주,도척,파출소,031-790-7467,경기도 광주시 도척면 도척로 603,37.3002160220794,127.331461336047
772,경기남부청,광주,경안,지구대,031-790-7460,경기도 광주시 중앙로 137,37.4120057112741,127.25674200585
773,경기남부청,광주,남한산성,파출소,031-790-7468,경기도 광주시 중부면 남한산성로 757,37.4777405940088,127.186223497634
774,경기남부청,광주,초월,파출소,031-790-7464,경기도 광주시 초월읍 경충대로 1243,37.3857275901083,127.288363544165
775,경기남부청,광주,오포동부,파출소,031-790-7465,경기도 광주시 오포읍 오포로 869,37.3677384874684,127.231414580607
776,경기남부청,광주,퇴촌,파출소,031-790-7466,경기도 광주시 퇴촌면 광동로 45,37.4707722872436,127.307843735115
777,경기남부청,광주,태전,파출소,031-790-7462,경기도 광주시 태봉로 46,37.3894642065309,127.229478426213
778,경기남부청,광주,오포서부,파출소,031-790-7463,경기도 광주시 오포읍 오포로171번길 3,37.3470427985869,127.182790265725
779,경기남부청,김포,사우,지구대,031-950-2230,경기도 김포시 사우중로 35-5,37.6184550609766,126.717699458839
780,경기남부청,김포,장기,지구대,031-950-2330,경기도 김포시 청송로 36,37.6483911433617,126.667758587873
781,경기남부청,김포,양촌,파출소,031-950-2340,경기도 김포시 양곡1로 68번길 3,37.6567809923729,126.623414310062
782,경기남부청,김포,통진,파출소,031-950-2430,경기도 김포시 통진읍 조강로 83,37.6922536859797,126.59760254045
783,경기남부청,김포,고촌,파출소,031-950-2130,경기도 김포시 고촌읍 신곡리 1250-1,37.5978808267326,126.766101000648
784,경기남부청,김포,대곶,파출소,031-950-2530,경기도 김포시 대곶면 율생로 72,37.6509011501768,126.583869275247
785,경기남부청,김포,월곶,파출소,031-950-2140,경기도 김포시 월곶면 군하로 276번길 13,37.7163459493906,126.552030329834
786,경기남부청,김포,하성,파출소,031-950-2240,경기도 김포시 하성면 애기봉로 847,37.7198614498243,126.631643286997
787,경기남부청,김포,김포T,파출소,031-950-2440,경기도 김포시 고촌읍 아라육로152번길 56,37.5961902954255,126.785101658568
788,경기남부청,김포,풍무,파출소,031-950-2450,경기도 김포시 풍무동 154-6(풍무2지구),,
789,경기남부청,김포,마산,지구대,031-950-2550,경기도 김포시 김포한강8로 176(마산동),37.6380409091509,126.644587430497
790,경기남부청,김포,운양,지구대,031-950-2350,김포시 운양동 1421-1,37.6469062046063,126.679934632579
791,경기남부청,하남,하남,지구대,031-8027-7501,경기도 하남시 신장로 66,37.5357038467067,127.210289320292
792,경기남부청,하남,덕풍,지구대,031-8027-7511,경기도 하남시 덕풍로81번길 13,37.5512196883262,127.20437297777
793,경기남부청,하남,미사,지구대,031-8027-7541,경기도 하남시 아리수로 567,37.5675690540076,127.189862680448
794,경기남부청,하남,창우,파출소,031-8027-7551,경기도 하남시 대청로 114,37.5392442536447,127.224708404192
795,경기남부청,하남,하남위례,파출소,031-8027-7561,경기도 하남시 위례학암로14번길 20,37.4870443511132,127.15656821387
796,경기남부청,하남,서부,파출소,031-8027-7531,경기도 하남시 감북로 43,37.5162466064522,127.162073267444
797,경기남부청,과천,과천,지구대,02-502-4112,과천시 관문로 135,37.4335564803107,126.992804258602
798,경기남부청,과천,별양,지구대,02-502-2112,과천시 과천대로6길 52,37.409479340109,126.98278013987
799,경기남부청,의왕,의왕,지구대,031-8086-0116,경기도 의왕시 경수대로 352,37.3568833059739,126.967963044071
800,경기남부청,의왕,청계,파출소,031-8086-0116,경기도 의왕시 안양판교로 227,37.3894753399243,126.996417957134
801,경기남부청,의왕,부곡,파출소,031-8086-0136,경기도 의왕시 한백이길 3,37.3224174486023,126.948977389884
802,경기남부청,의왕,내손,지구대,031-8086-0146,경기도 의왕시 갈미로 77,37.3787906464683,126.97578283741
803,경기남부청,이천,창전,지구대,031-645-0481,경기도 이천시 영창로 171,37.2816765460945,127.441656642755
804,경기남부청,이천,아미,파출소,031-645-0482,경기도 이천시 부발읍 경충대로 2154,37.2565238950036,127.48646529316
805,경기남부청,이천,장호원,파출소,031-645-0483,경기도 이천시 장호원읍 장감로 70,37.1167301862281,127.630565358394
806,경기남부청,이천,부발,파출소,031-645-0484,경기도 이천시 부발읍 무촌로 167-5,37.2868897466225,127.489005847824
807,경기남부청,이천,대월,파출소,031-645-0485,경기도 이천시 대월로803번길 64,37.2246238741932,127.494704375873
